codigoOC;FechaEnvioOC;NombreOC;DescripcionOC;EstadoOC;ProcedenciaOC;MonedaOC;MontoNetoOC;DescuentosOC;CargosOC;ImpuestosOC;MontoTotalOC;ImpuestosOC_CLP;MontoNetoOC_CLP;MetodoPago;TipoDespacho;Financiamiento;UnidadCompra;UnidadCompraRUT;RegionUnidadCompra;entCode;Institucion;Sector;Proveedor;ProveedorRUT;ActividadProveedor;TamanoProveedor;RegionProveedor;RubroN1;RubroN2;RubroN3;CodigoProductoONU;ONUProducto;NombreItem;DescripcionItem;CantidadItem;UnidadMedida;MonedaItem;MontoNetoItem;DescuentoItem;CargosItem;ImpuestoEspecificoItem;MontoTotalItem;MontoNetoItemCLP
608-2800-SE23;22-03-2023 0:00:00;yzc STOCK BODEGA INSUMOS – MARZO;DESPACHO INMEDIATO O PARCIALIZADO PREVIA COORDINACION COORDINAR DESPACHO CON: patricia.alysum@gmail.com, Fono: 56941882208 Anexo Minsal: 327613 Fono: +569 322577613 Horario Recepción: LUNES A JUEVES DE 08:00 A 15:00 HRS. Y VIERNES DE 08:00 A 14:00 HRS. FACTURA O GUIA DE DESPACHO, DEBEN SER ENTREGADAS EN BODEGA CENTRAL, DE LO CONTRARIO NO SE ENTENDERÁ POR RECEPCIONADA: FACTURA ELECTRÓNICA DEBE SR ENVIADA A: dipresrecepcion@custodium.com en formato XML.    ;Recepcion Conforme;Trato Directo;CLP;2213000;0;0;420470;2633470;420470;2213000;A 45 dias;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;M KAPLAN Y CIA LTDA;78.800.870-8;VENTAS AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS N.C;Grande;Región Metropolitana de Santiago;Equipamiento y suministros médicos;Suministros y productos clínicos;Sujetadores clínicos;42143607;Sensores o alarmas de movimiento del paciente o accesorios;Sensores o alarmas de movimiento del paciente o ac;3474043 SENSOR BMV VENOSO ;14;Unidad;CLP;52000;0;0;0;728000;728000
608-4918-SE23;05-05-2023 0:00:00;lsa_00522-23_ADQUISICION SEVOFLURANO;ID:TRATO DIRECTO  RES. EXENTA Nº: 	522/02.02.2023 SERVICIO: PEDIDO FARMACOS MES MAYO  2023 CORREOS: marco.silva@redsalud.gob.cl-bryan.lepe@redsalud.gob.cl-ines.mesias@redsalud.gob.cl BODEGA: FARMACOS TELEFONOS: 32-2577733 - 32-2570236	 HORARIO RECEPCION: LUNES A VIERNES DE 08:00 A 15:00  INDICAR LOTE/SERIE EN FACTURA/GUIÁ DE DESPACHO DESPACHO: ANTES DE DESPACHAR COORDINAR CON BODEGA FARMACIA	 OBSERVACIÓN: “La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com en formato xml. La Factura o Guía de Despacho que no sea digital (que se adjunte con mercadería) debe ser entregada en BODEGAS (FARMACOS, INSUMOS CLINICOS, ECONOMATO, ALIMENTACION o INSUMOS ESTERILES) según corresponda, NO SE ENTENDERA POR RECEPCIONADA SI ES ENTREGADA EN OTRO LUGAR DISTINTO A LOS ANTES MENCIONADOS.Para consultas de estados de pago deberá ingresar a https://pagos.sigfe.gob.cl/ o https://www.tgr.cl/ banner Pago a proveedores del estado. ;Recepcion Conforme;Trato Directo;CLP;1356000;0;0;257640;1613640;257640;1356000;A 45 dias;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;INDUSTRIAL Y COMERCIAL BAXTER DE CHILE LTDA;78.366.970-6;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.;Grande;Región Metropolitana de Santiago;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Fármacos anestésicos, complementos relacionados y analépticos;51142942;Sevoflurano;Sevoflurano;2110020	SEVOFLUORANE FC 250 ML  ;24;Frasco;CLP;56500;0;0;0;1356000;1356000
608-4231-SE23;17-04-2023 0:00:00;RVM/ El Mercurio y La Estrella digital (RR.PP.);SIGFE Cód.  Solicitud especial de Comunicaciones y Relaciones Pública , por la compra del El Mercurio y La Estrella de Valparaiso Digital, datos usuario: Francisca Ugarte, Rut 13.851.645-8, correos:  francisca.ugarte@gmail.com, gonzalez.malena@gmail.com, comunicaciones.hgf@gmail.com;Aceptada;Trato Directo;CLP;191395;0;0;36365,05;227760,05;36365,05;191395;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho, Ver Instruc;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;EMPRESA EL MERCURIO DE VALPARAISO  S A P;96.705.640-5;EDICION PRINCIPALMENTE DE LIBROS| IMPRESION PRINCIPALMENTE DE LIBROS| VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS ALMACENES NO ESPECIA| EMPRESAS DE PUBLICIDAD;Grande;Región de Valparaíso ;Productos impresos y publicaciones;Medios impresos;Publicaciones impresas;55101504;Diarios;Diarios;Diario digital El Mercurio de Valparaiso, Plan anual;1;Unidad;CLP;110824;0;0;0;110824;110824
608-5594-SE23;15-05-2023 0:00:00;MFT_02641-23_FARMACIA VISIPAQUE/OMNIPAQUE;ID:  RES. EXENTA N°2641/15.05.2023	 SERVICIO: PEDIDO FARMACOS MES MAYO 2023 CORREOS: marco.silva@redsalud.gob.cl- bryan.lepe@redsalud.gob.cl  ines.mesias@redsalud.gob.cl BODEGA: FARMACOS TELEFONOS: 32-2577733 - 32-2570236	 HORARIO RECEPCION: LUNES A VIERNES DE  08:00 A 15:00 HORAS. INDICAR LOTE/SERIE EN FACTURA/GUIÁ DE DESPACHO DESPACHO: ANTES DE DESPACHAR COORDINAR CON BODEGA FARMACIA	 OBSERVACIÓN: “La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com en formato xml. La Factura o Guía de Despacho que no sea digital (que se adjunte con mercadería) debe ser entregada en BODEGAS (FARMACOS, INSUMOS CLINICOS, ECONOMATO, ALIMENTACION o INSUMOS ESTERILES) según corresponda, NO SE ENTENDERA POR RECEPCIONADA SI ES ENTREGADA EN OTRO LUGAR DISTINTO A LOS ANTES MENCIONADOS.Para consultas de estados 44de pago deberá ingresar a https://pagos.sigfe.gob.cl/ o https://www.tgr.cl/ banner Pago a proveedores del estado.;Recepcion Conforme;Trato Directo;CLP;17526000;0;0;3329940;20855940;3329940;17526000;A 45 dias;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;GE HEALTHCARE INTERNATIONAL LLC AGENCIA EN CHILE;59.279.910-3;COMERC.EQ.MEDICOS,PROD.FARMACEUTICOS.SERV.INGENIERIA EN INSTAL.Y MANT.;NoClasificado;Región Metropolitana de Santiago;Medicamentos y productos farmacéuticos;Medicamentos varios;Radiofármacos y agentes de diagnóstico;51212309;Ioxaglato de meglumina;Ioxaglato de meglumina;2160068	IODIXANOL 320 MG/ML DE YODO FA 50 ML (VISIPAQUE)  ;530;Frasco Ampolla;CLP;20700;0;0;0;10971000;10971000
608-5014-SE23;04-05-2023 0:00:00;CTC_ catéteres FFR;CTC_catéteres FFR Verrata Plus SERVICIO HEMODINAMIA 1.- Coordinar despacho al fono 32-2577613 patricia.vasquezb@redsalud.gob.cl. 2.- La orden de compra puede ser solicitada parcial o completa a nuestra bodega. Horario de atención de bodega: lunes a jueves 08:30 a 16:00 viernes 08:30 a 15:00. 3.- Entregar despacho en bodega insumos clínicos. (también considerar factura y guía de despacho que no sean digital, de lo contrario “no se entenderá por recepcionada”).  4.- Términos y condiciones de orden de compra (Sanciones por incumplimiento). -La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com en formato XML. -Para consultas de estados de pago deberá ingresar a https://pagos.sigfe.gob.cl/ o https://www.tgr.cl/ banner Pago a proveedores del estado ;Aceptada;Trato Directo;CLP;4250000;0;0;807500;5057500;807500;4250000;30 dias contra la recepcion conforme de la factura;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;ARTICULOS, EQUIPOS Y PRODUCTOS PARA LA MEDICINA, LABORATORIOS Y LA IND;76.044.959-8;VENTAS AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS N.C;Grande;Región Metropolitana de Santiago;Equipamiento y suministros médicos;Productos administrados por vía intravenosa y arterial;Accesorios, catéteres y cánulas intravenosas y arteriales;42221501;Catéteres de línea arterial;Catéteres de línea arterial;catéteres FFR Verrata Plus;5;Unidad;CLP;850000;0;0;0;4250000;4250000
608-5819-SE23;19-05-2023 0:00:00;SOB_ESTUDIO PARA CARIOGRAMA Y AMPLIDEX PARA SINDRO;ESTUDIO PARA CARIOGRAMA Y AMPLIDEX PARA SINDROME X - FRAGIL RUT PACIENTE: 23.174.4XX-X SERVICIO: CAE RES EXENTA N°94 18.01.2022 ** “ La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com en formato xml. La Factura o Guía de Despacho que no sea digital (que se adjunte con mercadería) debe ser entregada en BODEGAS (FARMACOS, INSUMOS CLINICOS, ECONOMATO, ALIMENTACION o INSUMOS ESTERILES) según corresponda, NO SE ENTENDERA POR RECEPCIONADA SI ES ENTREGADA EN OTRO LUGAR DISTINTO A LOS ANTES MENCIONADOS. Para consultas de estados de pago deberá ingresar a https://pagos.sigfe.gob.cl/ o https://www.tgr.cl/ banner Pago a proveedores del estado. ;Aceptada;Trato Directo;CLP;195000;0;0;0;195000;0;195000;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho, Ver Instruc;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;UNIVERSIDAD DE CHILE;60.910.000-1;VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS ALMACENES NO ESPECIA| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.| UNIVERSIDADES| HOSPITALES Y CLINICAS;Grande;Región Metropolitana de Santiago;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Laboratorios clínicos;85121801;Laboratorios de análisis sanguíneos;Laboratorios de análisis sanguíneos;	 EX10281_ESTUDIO PARA CARIOGRAMA Y AMPLIDEZ PARA SINDROME X-FRAGIL ;1;Unidad no definida;CLP;195000;0;0;0;195000;195000
608-7407-SE23;29-06-2023 0:00:00;MVE VICIOS DE REFRACCION  RES 1077 ;MVE VICIOS DE REFRACCION   PACIENTES GES   RESOLUCION EXENTA  1077- 24/2/2022 “ La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com en formato xml. La Factura o Guía de Despacho que no sea digital (que se adjunte con mercadería) debe ser entregada en BODEGAS (FARMACOS, INSUMOS CLINICOS, ECONOMATO, ALIMENTACION o INSUMOS ESTERILES) según corresponda, NO SE ENTENDERA POR RECEPCIONADA SI ES ENTREGADA EN OTRO LUGAR DISTINTO A LOS ANTES MENCIONADOS. Para consultas de estados de pago deberá ingresar a https://pagos.sigfe.gob.cl/ o https://www.tgr.cl/ banner Pago a proveedores del estado.  ;Aceptada;Trato Directo;CLP;3200000;0;0;0;3200000;0;3200000;Otro, Ver Instrucciones;Otra Forma de Despacho;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;RODRIGO EDUARDO DIAZ CRUZ;15.097.874-2;OTROS PROFESIONALES DE LA SALUD;Micro;Región de Valparaíso ;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Servicios de atención primaria;85121502;Consultas de médicos de atención primaria;Consultas de médicos de atención primaria;CS40005 VICIOS DE REFRACCION (CONSULTA). SEGUN DETALLE ;400;Unidad no definida;CLP;8000;0;0;0;3200000;3200000
608-2944-SE23;17-03-2023 0:00:00;SOB_INSUMOS EXTRAS DIÁLISIS MARZO 2023;INSUMOS DIALISIS PERITONEAL EXTRA MARZO 2023 RES.EXE. N°9378_23/12/2022 SERVICIO DIALISIS Horarios de recepción ininterrumpida de:  Lunes a Jueves   08:30 A 17:00  Viernes   08:30 A 16:00 FONO: 32-2577613 – ANEXO: 327613  Fono directo de Jefe Alysum: 32-3320244        Secretario :  patricia.vasquezb@redsalud.gob.cl , Sanciones: De acuerdo a lo indicado en las Bases. La Boleta o Factura deben indicar número de orden de compra del Portal Mercado Público.  La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com en formato XML. La Factura o Guía de Despacho que no sea digital (que se adjunte con mercadería) debe ser entregada en BODEGAS (FARMACOS, INSUMOS CLINICOS o INSUMOS ESTERILES) según corresponda, NO SE ENTENDERA POR RECEPCIONADA SI ES ENTREGADA EN OTRO LUGAR DISTINTO A LOS ANTES MENCIONADOS. Para consultas de estados de pago deberá ingresar a https://pagos.sigfe.gob.cl/ o https://www.tgr.cl/ banner Pago a proveedores del est;Aceptada;Trato Directo;CLP;321090;0;0;61007,1;382097,1;61007,1;321090;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho, Ver Instruc;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;INDUSTRIAL Y COMERCIAL BAXTER DE CHILE LTDA;78.366.970-6;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.;Grande;Región Metropolitana de Santiago;Equipamiento y suministros médicos;Equipo y suministros para diálisis;Equipo de diálisis peritoneal;42161501;Sets de transferencia de diálisis peritoneal ambulatoria continua (CAPD);Sets de transferencia de diálisis peritoneal ambul;MRM4469MP	BO50175	Casette ;30;Unidad no definida;CLP;10071;0;0;0;302130;302130
608-4953-SE23;05-05-2023 0:00:00;ern HEMODINAMIA - MAYO RES. EXENTA N°1056 23-02-23;HEMODINAMIA - MAYO DESPACHO INMEDIATO BODEGA CENTRAL CORREO: patricia.alysum@gmail.com, Fono: 56941882208 Anexo Minsal: 327613 Fono: +569 322577613  Horario Recepción: LUNES A JUEVES DE 08:00 A 15:00 HRS. Y VIERNES DE 08:00 A 14:00 HRS. FACTURA O GUIA DE DESPACHO, DEBEN SER ENTREGADAS EN BODEGA CENTRAL, DE LO CONTRARIO NO SE ENTENDERÁ POR RECEPCIONADA: FACTURA ELECTRÓNICA DEBE SR ENVIADA A: dipresrecepcion@custodium.com  en formato XML ;Recepcion Conforme;Trato Directo;CLP;9205000;0;0;1748950;10953950;1748950;9205000;A 45 dias;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;COMERCIALIZADORA TERUMO CHILE LIMITADA;87.590.600-3;VENTA AL POR MAYOR DE INSTRUMENTOS CIENTIFICOS Y QUIRURGICOS| VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.;Grande;Región Metropolitana de Santiago;Equipamiento y suministros médicos;Productos para el cuidado de heridas;Cierres médicos de tejidos y productos relacionados;42312005;Adhesivos o colas para el cierre de piel;Adhesivos o colas para el cierre de piel;Dispositivo de cierre percutáneo con sello biobsorbible  30 UD 6 FR BO50032   5 UD 5 FR BO50846;35;Unidad;CLP;170000;0;0;0;5950000;5950000
608-3615-SE23;05-04-2023 0:00:00;ERN LABORATORIO -ABRIL RES. EXENTA N°1113 28-02-23;LABORATORIO - MARZO DESPACHO INMEDIATO COORDINAR DESPACHO CON: gestiondeinsumos.hgf@redsalud.gob.cl Fono: 56941882208 Anexo Minsal: 327613 Fono: +569 322577613  Horario Recepción: LUNES A JUEVES DE 08:00 A 15:00 HRS. Y VIERNES DE 08:00 A 14:00 HRS. FACTURA O GUIA DE DESPACHO, DEBEN SER ENTREGADAS EN BODEGA CENTRAL, DE LO CONTRARIO NO SE ENTENDERÁ POR RECEPCIONADA: FACTURA ELECTRÓNICA DEBE SR ENVIADA A: dipresrecepcion@custodium.com  en formato XML ;Recepcion Conforme;Trato Directo;CLP;7564356;0;0;1437227,64;9001583,64;1437227,64;7564356;A 45 dias;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;VALTEK S.A.;79.568.850-1;FABRICACION DE OTROS PRODUCTOS QUIMICOS N.C.P.| VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.;Grande;Región Metropolitana de Santiago;Equipamiento para laboratorios;Instrumentos de medida y experimentación;Reactivos de analizadores clínicos y diagnósticos;41116011;Reactivos de analizadores microbiológicos;Reactivos de analizadores microbiológicos;9300065 PLACAS PARA BUKHOLDERIA (OFPBL) REF. 285-031;4;Caja;CLP;19701;0;0;0;78804;78804
608-7495-SE23;19-06-2023 0:00:00;SOB_08776-22_ADQ. ESTUDIOS MOLECULARES DE CANCER. ;08776-22_ADQ. ESTUDIOS MOLECULARES DE CANCER AL PULMON EGFR_ ALK_ROS1_PDL1 SERVICIO: CIRUGIA ADULTOS  RUT PACIENTE: 10.093.9XX-X RES EXENTA 8776 28.11.2022;Aceptada;Trato Directo;CLP;947104;0;0;0;947104;0;947104;30 dias contra la recepcion conforme de la factura;Despachar según programa adjuntado ;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;UC CHRISTUS SERVICIOS CLINICOS SPA;99.573.490-7;COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| HOSPITALES Y CLINICAS;Grande;Región Metropolitana de Santiago;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Laboratorios clínicos;85121804;Laboratorios patológicos;Laboratorios patológicos;EX10013_ALK;1;Unidad no definida;CLP;175488;0;0;0;175488;175488
608-7495-SE23;19-06-2023 0:00:00;SOB_08776-22_ADQ. ESTUDIOS MOLECULARES DE CANCER. ;08776-22_ADQ. ESTUDIOS MOLECULARES DE CANCER AL PULMON EGFR_ ALK_ROS1_PDL1 SERVICIO: CIRUGIA ADULTOS  RUT PACIENTE: 10.093.9XX-X RES EXENTA 8776 28.11.2022;Aceptada;Trato Directo;CLP;947104;0;0;0;947104;0;947104;30 dias contra la recepcion conforme de la factura;Despachar según programa adjuntado ;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;UC CHRISTUS SERVICIOS CLINICOS SPA;99.573.490-7;COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| HOSPITALES Y CLINICAS;Grande;Región Metropolitana de Santiago;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Laboratorios clínicos;85121804;Laboratorios patológicos;Laboratorios patológicos;EX10020_ ROS1;1;Unidad no definida;CLP;175488;0;0;0;175488;175488
608-3111-SE23;22-03-2023 0:00:00;SOB_08776-22_ADQ. ESTUDIOS MOLECULARES DE CANCER. ;08776-22_ADQ. ESTUDIOS MOLECULARES DE CANCER AL PULMON EGFR_ ALK_ROS1_PDL1 SERVICIO: CIRUGIA ADULTOS  RUT PACIENTE: 6.814.5XX-X RES EXENTA 8776 28.11.2022;Recepcion Conforme;Trato Directo;CLP;947104;0;0;0;947104;0;947104;30 dias contra la recepcion conforme de la factura;Despachar según programa adjuntado ;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;UC CHRISTUS SERVICIOS CLINICOS SPA;99.573.490-7;COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| HOSPITALES Y CLINICAS;Grande;Región Metropolitana de Santiago;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Laboratorios clínicos;85121804;Laboratorios patológicos;Laboratorios patológicos;EX10020_ ROS1;1;Unidad no definida;CLP;175488;0;0;0;175488;175488
608-5272-SE23;23-05-2023 0:00:00;POC.SERVICIO TRASLADO DE PACIENTES DE BAJA COMPLEJ;AUTORIZA PAGO POR SERVICIO DE TRASLADO DE PACIENTES DE BAJA COMPLEJIDAD CORRESPONDIENTE A LOS MESES DE FEBRERO Y MARZO 2023. SEGÚN RESOLUCIÓN EXENTA N°03122 DE FECHA 22.05.2023.;Recepcion Conforme;Trato Directo;CLP;1170000;0;0;0;1170000;0;1170000;A 45 dias;Otra Forma de Despacho;2212999010;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;GLADYS ANDREA FERNANDEZ MIRANDA;9.219.181-8;Servicio de Ambulancias;Micro;Región de Valparaíso ;Servicios de defensa nacional, orden público y seguridad;Orden público y seguridad;Servicios de salvamento;92101902;Servicios de ambulancia;Servicios de ambulancia;CS70001 SERVICIO DE TRASLADOS DE PACIENTES DE BAJA COMPLEJIDAD (FUERA DE RUTA) CORRESPONDIENTE AL MES DE MARZO 2023.;1;Unidad no definida;CLP;350000;0;0;0;350000;350000
608-2248-SE23;01-03-2023 0:00:00;SOB_ESTUDIO INMUNOHISTOQUIMICO;ESTUDIO DE INESTABILIDAD MICROSATELITAL INMUNO HISTOQUIMICA.  SERVICIO: ONCOLOGIA RUT PACIENTE: 12.137.5XX-X REX. N°95 / 2022   ;Recepcion Conforme;Trato Directo;CLP;157440;0;0;0;157440;0;157440;30 dias contra la recepcion conforme de la factura;A convenir;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;UC CHRISTUS SERVICIOS CLINICOS SPA;99.573.490-7;COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| HOSPITALES Y CLINICAS;Grande;Región Metropolitana de Santiago;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Evaluaciones de salud individuales;85122201;Exámenes médicos;Exámenes médicos;ESTUDIO DE INESTABILIDAD MICROSATELITAL INMUNO HISTOQUIMICA ;1;Unidad no definida;CLP;157440;0;0;0;157440;157440
608-5300-SE23;24-05-2023 0:00:00;HAZ_07294_22_TERAPIA OXÍGENO NÍTRICO PARA INHALACI;TERAPIA OXÍGENO NÍTRICO PARA INHALACIÓN (TERAPIA INOMAX) RES. EXENTA 7294 DE FECHA 12-10-2022 CONVENIO DESDE EL 01-08-2022 POR UN PERIODO DE 3 AÑOS SERVICIO DE ACUERDO A PRE-FACTURAS: 130/23 POR PACIENTE DE UPC NEONATAL PERIODO DESDE EL 24-03-2023 AL 25-03-2023  INDICAR EN LA FACTURA LA ORDEN DE COMPRAS La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com en formato xml. Para consultas de estados de pago deberá ingresar a http] s://pagos.sigfe.gob.cl/ o https://www.tgr.cl/ banner Pago a proveedores del estado.;Recepcion Conforme;Trato Directo;CLP;954301;0;0;181317,19;1135618,19;181317,19;954301;A 45 dias;Otra Forma de Despacho, Ver Instruc;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;LINDE GAS CHILE S.A.;90.100.000-K;FABRICACION DE SUSTANCIAS QUIMICAS BASICAS, EXCEPTO ABONOS Y COMPUESTO| VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.;Grande;Región Metropolitana de Santiago;Productos químicos industriales;Compuestos y mezclas;Derivados y compuestos orgánicos;12352102;Compuestos orgánicos nitrados o nitrosados;Compuestos orgánicos nitrados o nitrosados;CS40003 CONSUMO ÓXIDO NÍTRICO SEGÚN PREFACTURA 130/23 POR PACIENTE DE UPC NEONATAL PERIODO DESDE EL 24-03-2023 AL 25-03-2023.;1;Unidad no definida;CLP;954301;0;0;0;954301;954301
608-7519-SE23;20-06-2023 0:00:00;KCD_ARRIENDO DE VENTILADORES MECÁNICOS;ARRIENDO DE VENTILADORES MECÁNICOS PARA LA UPC PEDIÁTRICA RES. EXENTA N° 3812 DEL 20-03-2013 SOLICITUD DE COMPRAS N°78/2023 ENVIADO POR INGENIERÍA CLÍNICA COORDINAR CON EQUIPOS MÉDICOS AL 32-2577738 INDICAR EN LA FACTURA LA OC CUOTA 1/4 VALOR DE LA UF AL DÍA 20-06-2023 POR $36.077,46.- “ La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com en formato xml. Para consultas de estados de pago deberá ingresar a http] s://pagos.sigfe.gob.cl/ o https://www.tgr.cl/ banner Pago a proveedores del estado.;Recepcion Conforme;Trato Directo;CLP;14070209;0;0;2673339,71;16743548,71;2673339,71;14070209;A 45 dias;Otra Forma de Despacho, Ver Instruc;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;REPETUR Y COMPANIA LIMITADA;89.618.500-4;VENTAS AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS N.C;Grande;Región Metropolitana de Santiago;Vehículos y equipamiento en general;Componentes para vehículos en general;Sistema de refrigeración del motor;25174001;Ventilador;Ventilador;CS60039 Arriendo Mensual de Ventilador Hamilton C-1. Cuota 1/4;2;Unidad no definida;CLP;2164648;0;0;0;4329296;4329296
608-4714-SE23;26-04-2023 0:00:00;yzc Memo N°47014 Y 47018 Anticuerpos Anatomia Patologica;N°47014 Y 47018 Anticuerpos Anatomia Patologica COORDINAR DESPACHO CON: gestiondeinsumos.hgf@redsalud.gob.cl  Anexo Minsal: 327923 Fono: 322577923 Horario Recepción: LUNES A JUEVES DE 08:00 A 15:00 HRS. Y VIERNES DE 08:00 A 14:00 HRS. FACTURA O GUIA DE DESPACHO, DEBEN SER ENTREGADAS EN BODEGA CENTRAL, DE LO CONTRARIO NO SE ENTENDERÁ POR RECEPCIONADA: FACTURA ELECTRÓNICA DEBE SR ENVIADA A: dipresrecepcion@custodium.com  en formato XML.  ;Recepcion Conforme;Trato Directo;CLP;7919795;0;0;1504761,05;9424556,05;1504761,05;7919795;A 45 dias;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;GRUPO BIOS S.A.;96.540.690-5;VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS ALMACENES NO ESPECIA| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.| OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.;Grande;Región Metropolitana de Santiago;Productos químicos industriales;Compuestos y mezclas;Productos bioquímicos;12352203;Anticuerpos;Anticuerpos;BO50103	CK ae1/ae3 ;2;Unidad;CLP;464310;0;0;0;928620;928620
